SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,NO_OF_SEGMENT,SWNO,COMMISSIONEDDATE,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12
220AAR59,33131,7173.000,JT.NO.01 -> JT.NO.01A -> JT.NO.01B -> JT.NO.01C -> JT.NO.01D -> JT.NO.01E -> JT.NO.01F -> JT.NO.01G -> JT.NO.01H -> JT.NO.01J -> JT.NO.01K -> JT.NO.01M -> JT.NO.01N -> JT.NO.01P -> JT.NO.01R -> JT.NO.01S -> JT.NO.02 -> JT.NO.02A -> JT.NO.02B -> JT.NO.02C -> JT.NO.02D -> JT.NO.02E -> JT.NO.02F -> JT.NO.02G -> JT.NO.02H -> JT.NO.02J -> JT.NO.02K -> JT.NO.02L -> JT.NO.02M -> JT.NO.02N -> JT.NO.02P -> JT.NO.02R -> JT.NO.03 -> JT.NO.03A -> JT.NO.03B -> JT.NO.03C -> JT.NO.03D -> JT.NO.03E -> JT.NO.03F -> JT.NO.03G -> JT.NO.03H -> JT.NO.03J -> JT.NO.03K -> JT.NO.03M -> JT.NO.03N -> SWNO_33131,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,RUNWAL REC-STN,46,33131,,,,,,,,,,,,,,,,,,,,,,,,,,
220AAR63,33178,5613.200,JT.NO.1 → JT.NO.2 -> JT.NO.1 → JT.NO.30 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.1A → JT.NO.1 -> JT.NO.2 → JT.NO.3 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.1A -> JT.NO.3 → JT.NO.4 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → SWNO_33178 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.10 -> SWNO_220AAR63 → JT.NO.1,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,SAMBHAJI NAGAR REC-STN,43,33178,2010-01-02,33KV,31.433,30.938,31.503,30.049,33.100,30.025,30.993,32.026,33.041,38.003,39.321,42.637,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,2.000,2.000,0.000,2.000
220AAR64,33212,6322.700,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.27C -> JT.NO.27C → JT.NO.27D -> JT.NO.27D → JT.NO.27E -> JT.NO.27E → JT.NO.27F -> JT.NO.27F → JT.NO.27G -> JT.NO.27G → JT.NO.27H -> JT.NO.27H → JT.NO.27J -> JT.NO.27J → SWNO_33212 -> SWNO_220AAR64 → JT.NO.01,XLPE,3.0,Y,AL,HT11KV6908561QGK,AL,2000.0,2023,,220 kV AAREY EHV STATION,GOKULDHAM REC-STN,37,33212,2016-02-17,,,,,,,,,,,,,,,,,,,,,,,,,
220AAR65,33151,6593.800,JT.NO.01 -> JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07A -> JT.NO.07 → JT.NO.08 -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.07 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18A -> JT.NO.18 → JT.NO.19 -> JT.NO.18A → JT.NO.18 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → SWNO_33151 -> JT.NO.27A → JT.NO.27 -> JT.NO.28 → JT.NO.27A -> JT.NO.29 → JT.NO.28 -> JT.NO.29A → JT.NO.29 -> JT.NO.29B → JT.NO.29A -> JT.NO.29C → JT.NO.29B -> JT.NO.31 → JT.NO.30 -> JT.NO.31A → JT.NO.31 -> JT.NO.32 → JT.NO.31A -> JT.NO.33 → JT.NO.29C -> JT.NO.33 → JT.NO.32 -> JT.NO.34 → JT.NO.33 -> JT.NO.34A → JT.NO.34 -> JT.NO.35 → JT.NO.34A -> JT.NO.36 → JT.NO.35 -> JT.NO.36A → JT.NO.36 -> JT.NO.37 → JT.NO.36A -> JT.NO.38 → JT.NO.37 -> JT.NO.38A → JT.NO.38 -> JT.NO.38B → JT.NO.38A -> JT.NO.38C → JT.NO.38B -> JT.NO.39 → JT.NO.38C -> JT.NO.40 → JT.NO.39 -> JT.NO.41 → JT.NO.40 -> JT.NO.42 → JT.NO.41 -> JT.NO.43 → JT.NO.42 -> JT.NO.44 → JT.NO.43,XLPE,3.0,Y,AL,<Null>,AL,2000.0,2023,,220 kV AAREY EHV STATION,HCC REC-STN,61,33151,2019-03-18,33KV,69.551,57.505,64.492,69.035,70.968,72.686,65.568,67.164,61.579,64.949,62.558,61.436,1.000,1.000,2.000,1.000,1.000,1.000,4.000,4.000,4.000,2.000,2.000,4.000
220AAR67,33184,4858.500,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.2 → JT.NO.3 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.24 -> JT.NO.24 → JT.NO.25A -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.3 → JT.NO.3A -> JT.NO.30 → SWNO_33184 -> JT.NO.3A → JT.NO.4 -> JT.NO.4 → JT.NO.5A -> JT.NO.5 → JT.NO.6A -> JT.NO.5A → JT.NO.5 -> JT.NO.6 → JT.NO.6B -> JT.NO.6A → JT.NO.6 -> JT.NO.6A → JT.NO.7 -> JT.NO.6B → JT.NO.6C -> JT.NO.7 → JT.NO.7C -> JT.NO.7C → JT.NO.7D -> JT.NO.7D → JT.NO.8 -> JT.NO.8 → JT.NO.9A -> JT.NO.9 → JT.NO.10 -> JT.NO.9A → JT.NO.9B -> JT.NO.9B → JT.NO.9 -> SWNO_220AAR67 → JT.NO.1,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,HINDUSTAN UNILEVER REC-STN,42,33184,2023-03-25,33KV,69.184,62.500,71.998,76.286,82.780,92.635,76.317,78.362,76.245,78.912,74.632,69.181,2.000,1.000,2.000,4.000,4.000,3.000,4.000,5.000,4.000,6.000,2.000,5.000
220AAR71,33140,6828.900,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29 → JT.NO.30 -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.29C -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → SWNO_33140 -> SWNO_220AAR71 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561QGJ,AL,2000.0,2023,,220 kV AAREY EHV STATION,RAHEJA I.T. PARK REC-STN,43,33140,2010-01-27,33KV,47.116,43.295,52.423,59.009,56.213,55.049,56.324,50.367,49.285,48.606,53.876,48.188,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
220AAR72,33086,1016.600,JT.NO.1 → JT.NO.2 -> JT.NO.2 → JT.NO.8 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → SWNO_33086 -> JT.NO.7 → JT.NO.3 -> JT.NO.8 → JT.NO.7 -> SWNO_220AAR72 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023,,220 kV AAREY EHV STATION,SEEPZ REC-STN,9,33086,2016-08-19,,,,,,,,,,,,,,,,,,,,,,,,,
220AAR74,33037,5744.300,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03B -> JT.NO.03B → JT.NO.04B -> JT.NO.04B → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.05B -> JT.NO.05B → JT.NO.05C -> JT.NO.05C → JT.NO.06 -> JT.NO.06 → JT.NO.6B -> JT.NO.06A → JT.NO.07B -> JT.NO.06B → JT.NO.6C -> JT.NO.06C → JT.NO.6A -> JT.NO.07B → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.09 → JT.NO.9A -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.10 → JT.NO.22 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.12 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.13 -> JT.NO.14 → JT.NO.14A -> JT.NO.14 → JT.NO.15 -> JT.NO.14A → JT.NO.15 -> JT.NO.15 → JT.NO.15A -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.16 -> JT.NO.16 → JT.NO.16A -> JT.NO.16 → JT.NO.17 -> JT.NO.16A → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.19 → SWNO_33037 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → SWNO_33037 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.11 -> SWNO_220AAR74 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908546399,AL,2000.0,2024,POTHEAD,220 kV AAREY EHV STATION,MEGHAWADI REC-STN,49,33037,2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,
220AAR76,33319,8303.300,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.2 → JT.NO.3 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.36 -> JT.NO.3 → JT.NO.3A -> JT.NO.30 → JT.NO.30A -> JT.NO.30A → JT.NO.30B -> JT.NO.30B → JT.NO.30C -> JT.NO.30C → JT.NO.30D -> JT.NO.30D → JT.NO.30E -> JT.NO.30E → JT.NO.30F -> JT.NO.30F → JT.NO.30G -> JT.NO.30G → JT.NO.30H -> JT.NO.30H → JT.NO.30I -> JT.NO.30I → JT.NO.30J -> JT.NO.30J → JT.NO.30K -> JT.NO.30K → JT.NO.30L -> JT.NO.30L → JT.NO.30M -> JT.NO.30M → JT.NO.30N -> JT.NO.30N → SWNO_33319 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.31 -> JT.NO.33 → JT.NO.32 -> JT.NO.34 → JT.NO.33 -> JT.NO.35 → JT.NO.34 -> JT.NO.36 → JT.NO.35 -> JT.NO.3A → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9B -> JT.NO.9 → JT.NO.10 -> JT.NO.9A → JT.NO.9 -> JT.NO.9B → JT.NO.9A -> SWNO_220AAR76 → JT.NO.1,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,SHRADDHANAND ROAD REC-STN,52,33319,2023-03-04,,,,,,,,,,,,,,,,,,,,,,,,,
220AAR77,33138,6922.222,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05C -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.06 -> JT.NO.05B → JT.NO.05 -> JT.NO.05C → JT.NO.05B -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.07C -> JT.NO.07C → JT.NO.08 -> JT.NO.08 → JT.NO.08C -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.09 -> JT.NO.08C → JT.NO.08A -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.10A -> JT.NO.10 → JT.NO.11 -> JT.NO.10A → JT.NO.10 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13A -> JT.NO.13A → JT.NO.13 -> JT.NO.13A → JT.NO.14A -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.15 -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.17B -> JT.NO.17B → JT.NO.18A -> JT.NO.18 → JT.NO.19 -> JT.NO.18A → JT.NO.18 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.32A -> JT.NO.32A → JT.NO.32B -> JT.NO.32B → JT.NO.32C -> JT.NO.32C → JT.NO.33A -> JT.NO.33 → JT.NO.34 -> JT.NO.33A → JT.NO.33B -> JT.NO.33B → JT.NO.33 -> JT.NO.34 → JT.NO.34D -> JT.NO.34D → SWNO_33138 -> SWNO_220AA77 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561Q0Y,AL,2000.0,2023,,220 kV AAREY EHV STATION,VILE-PARLE REC-STN,67,33138,2015-01-06,33KV,68.157,65.847,65.649,66.207,75.400,72.375,70.641,69.836,71.041,68.875,72.959,69.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000
220AAR78,33226,1138.300,JT.NO.01 -> JT.NO.0D -> JT.NO.1 -> JT.NO.1 → SWNO_33226,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023,,220 kV AAREY EHV STATION,MAROL REC-STN,6,33226,2016-07-30,,,,,,,,,,,,,,,,,,,,,,,,,
220AAR85,33190,4659.365,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.2 → JT.NO.2A -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.24B -> JT.NO.24B → JT.NO.26 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.2A → JT.NO.2B -> JT.NO.2B → JT.NO.3 -> JT.NO.3 → JT.NO.3A -> JT.NO.30 → SWNO_33190 -> JT.NO.3A → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6A → JT.NO.6B -> JT.NO.6A → JT.NO.7 -> JT.NO.6B → JT.NO.6C -> JT.NO.6C → JT.NO.6D -> JT.NO.6D → JT.NO.7 -> JT.NO.7 → JT.NO.7A -> JT.NO.7A → JT.NO.7B -> JT.NO.7B → JT.NO.8 -> JT.NO.8 → JT.NO.9A -> JT.NO.9 → JT.NO.10 -> JT.NO.9A → JT.NO.9B -> JT.NO.9B → JT.NO.9 -> SWNO_220AAR85 → JT.NO.1,XLPE,3.0,Y,AL,,AL,2000.0,2023,,220 kV AAREY EHV STATION,HINDUSTAN UNILEVER REC-STN,45,33190,2015-10-03,33KV,46.792,38.659,44.273,47.070,51.214,52.387,44.473,44.196,43.435,43.793,44.355,44.853,0.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000
220AAR88,33211,6352.500,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.28C -> JT.NO.28C → JT.NO.28D -> JT.NO.28D → JT.NO.28E -> JT.NO.28E → JT.NO.28F -> JT.NO.28F → JT.NO.28G -> JT.NO.28G → JT.NO.28H -> JT.NO.28H → JT.NO.28J -> JT.NO.28J → SWNO_33211 -> SWNO_220AA88 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561QGI,AL,2000.0,2023,,220 kV AAREY EHV STATION,GOKULDHAM REC-STN,38,33211,2016-02-17,,,,,,,,,,,,,,,,,,,,,,,,,
220AAR90,33163,10383.964,JT.NO.01 → JT.NO.02 -> JT.NO.01A -> JT.NO.01A → JT.NO.01 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.43 -> JT.NO.43 → JT.NO.44 -> JT.NO.44 → JT.NO.45 -> JT.NO.45 → JT.NO.46 -> JT.NO.46 → JT.NO.47 -> JT.NO.47 → JT.NO.48 -> JT.NO.48 → JT.NO.49 -> JT.NO.49 → JT.NO.50 -> JT.NO.50 → JT.NO.50A -> JT.NO.50A → JT.NO.50B -> JT.NO.50B → JT.NO.50C -> JT.NO.50C → JT.NO.50D -> JT.NO.50D → JT.NO.50E -> JT.NO.50E → JT.NO.50F -> JT.NO.50F → JT.NO.5G -> JT.NO.50G → JT.NO.50H -> JT.NO.50H → JT.NO.50J -> JT.NO.50J → JT.NO.50K -> JT.NO.50K → JT.NO.50M -> JT.NO.50M → JT.NO.50N -> JT.NO.50N,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023,,220 kV AAREY EHV STATION,HINGWALA LANE REC-STN,62,33163,2021-05-02,22KV,87.874,79.931,82.283,80.489,77.288,80.783,84.336,82.892,86.107,89.241,78.559,82.928,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000
220AAR92,33099,4351.421,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → SWNO_33099 -> SWNO_220AAR92 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023,POTHEAD,AAREY 220KV R/S,HIRANANDANI REC-STN,29,33099,2022-01-28,33KV,52.043,54.448,66.992,60.082,64.646,66.262,60.680,62.947,61.893,67.793,61.378,68.325,0.000,2.000,2.000,2.000,1.000,0.000,2.000,0.000,1.000,0.000,1.000,1.000
